stropheOrdinalNumeral,verseOrdinalNumeral,citationYear,authorPerson,work,manOfLettersCount,vulgarizerCount,artistCount,otherRoleCount,allRoles
18,325,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,325,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,325,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,326,1845,http://e-editiones.ch/project/data/delille#person-cd,http://e-editiones.ch/project/data/delille#work-cdgazettedefrance,0,1,0,0,1
18,326,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,326,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,326,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,326,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,326,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,327,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,327,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,327,1843,http://e-editiones.ch/project/data/delille#person-baudin,http://e-editiones.ch/project/data/delille#work-baudinstatistique,0,1,0,0,1
18,327,1835,http://e-editiones.ch/project/data/delille#person-beattie,http://e-editiones.ch/project/data/delille#work-beattieswitzerland,1,0,0,0,1
18,327,1836,http://e-editiones.ch/project/data/delille#person-beattie,http://e-editiones.ch/project/data/delille#work-beattiesuisse,1,0,0,0,1
18,327,1868,http://e-editiones.ch/project/data/delille#person-berlepsch,http://e-editiones.ch/project/data/delille#work-berlepschalpes,0,1,0,0,1
18,327,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,327,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,327,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,327,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,327,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,327,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,327,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,327,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,327,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,327,1873,http://e-editiones.ch/project/data/delille#person-poitevin,http://e-editiones.ch/project/data/delille#work-poitevincours,1,0,0,0,1
18,327,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,327,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,328,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,328,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,328,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,328,1835,http://e-editiones.ch/project/data/delille#person-beattie,http://e-editiones.ch/project/data/delille#work-beattieswitzerland,1,0,0,0,1
18,328,1836,http://e-editiones.ch/project/data/delille#person-beattie,http://e-editiones.ch/project/data/delille#work-beattiesuisse,1,0,0,0,1
18,328,1868,http://e-editiones.ch/project/data/delille#person-berlepsch,http://e-editiones.ch/project/data/delille#work-berlepschalpes,0,1,0,0,1
18,328,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,328,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,328,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,328,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,328,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,328,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
18,328,1839,http://e-editiones.ch/project/data/delille#person-michel,http://e-editiones.ch/project/data/delille#work-michelvichy,0,0,0,1,1
18,328,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,328,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,328,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,328,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,328,1873,http://e-editiones.ch/project/data/delille#person-poitevin,http://e-editiones.ch/project/data/delille#work-poitevincours,1,0,0,0,1
18,328,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,328,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,329,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,329,1803,_:genid-29916f6dc9654d2cb60d6184af09222e-t_419,http://e-editiones.ch/project/data/delille#work-crveldeling2algemeenekonst,0,0,0,0,0
18,329,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,329,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,329,1821,http://e-editiones.ch/project/data/delille#person-bescher,http://e-editiones.ch/project/data/delille#work-beschertheorie,1,0,0,0,1
18,329,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,329,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,329,1828,http://e-editiones.ch/project/data/delille#person-cuchetet,http://e-editiones.ch/project/data/delille#work-cuchetetsouvenirs,1,0,0,0,1
18,329,1833,http://e-editiones.ch/project/data/delille#person-depery,http://e-editiones.ch/project/data/delille#work-deperylettre,1,0,0,0,1
18,329,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,329,1822,http://e-editiones.ch/project/data/delille#person-girault-duvivier,http://e-editiones.ch/project/data/delille#work-girault-duviviergrammaire,1,0,0,0,1
18,329,1863,http://e-editiones.ch/project/data/delille#person-lamuree,http://e-editiones.ch/project/data/delille#work-lamureevacances,0,1,0,0,1
18,329,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,329,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,329,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
18,329,1839,http://e-editiones.ch/project/data/delille#person-michel,http://e-editiones.ch/project/data/delille#work-michelvichy,0,0,0,1,1
18,329,1828,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyagecinq,0,1,0,0,1
18,329,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,329,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,329,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,329,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,329,1873,http://e-editiones.ch/project/data/delille#person-poitevin,http://e-editiones.ch/project/data/delille#work-poitevincours,1,0,0,0,1
18,329,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,329,1814,http://e-editiones.ch/project/data/delille#person-schuler,http://e-editiones.ch/project/data/delille#work-schulerlinth,1,0,0,0,1
18,329,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,330,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,330,1803,_:genid-29916f6dc9654d2cb60d6184af09222e-t_419,http://e-editiones.ch/project/data/delille#work-crveldeling2algemeenekonst,0,0,0,0,0
18,330,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,330,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,330,1821,http://e-editiones.ch/project/data/delille#person-bescher,http://e-editiones.ch/project/data/delille#work-beschertheorie,1,0,0,0,1
18,330,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,330,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,330,1828,http://e-editiones.ch/project/data/delille#person-cuchetet,http://e-editiones.ch/project/data/delille#work-cuchetetsouvenirs,1,0,0,0,1
18,330,1833,http://e-editiones.ch/project/data/delille#person-depery,http://e-editiones.ch/project/data/delille#work-deperylettre,1,0,0,0,1
18,330,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,330,1822,http://e-editiones.ch/project/data/delille#person-girault-duvivier,http://e-editiones.ch/project/data/delille#work-girault-duviviergrammaire,1,0,0,0,1
18,330,1863,http://e-editiones.ch/project/data/delille#person-lamuree,http://e-editiones.ch/project/data/delille#work-lamureevacances,0,1,0,0,1
18,330,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,330,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,330,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
18,330,1839,http://e-editiones.ch/project/data/delille#person-michel,http://e-editiones.ch/project/data/delille#work-michelvichy,0,0,0,1,1
18,330,1828,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyagecinq,0,1,0,0,1
18,330,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,330,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,330,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,330,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,330,1873,http://e-editiones.ch/project/data/delille#person-poitevin,http://e-editiones.ch/project/data/delille#work-poitevincours,1,0,0,0,1
18,330,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,330,1814,http://e-editiones.ch/project/data/delille#person-schuler,http://e-editiones.ch/project/data/delille#work-schulerlinth,1,0,0,0,1
18,330,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,331,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,331,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_403,http://e-editiones.ch/project/data/delille#work-compterendumonthlyreview,0,0,0,0,0
18,331,1803,_:genid-29916f6dc9654d2cb60d6184af09222e-t_419,http://e-editiones.ch/project/data/delille#work-crveldeling2algemeenekonst,0,0,0,0,0
18,331,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,331,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,331,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,331,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,331,1828,http://e-editiones.ch/project/data/delille#person-cuchetet,http://e-editiones.ch/project/data/delille#work-cuchetetsouvenirs,1,0,0,0,1
18,331,1833,http://e-editiones.ch/project/data/delille#person-depery,http://e-editiones.ch/project/data/delille#work-deperylettre,1,0,0,0,1
18,331,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,331,1863,http://e-editiones.ch/project/data/delille#person-lamuree,http://e-editiones.ch/project/data/delille#work-lamureevacances,0,1,0,0,1
18,331,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,331,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,331,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
18,331,1839,http://e-editiones.ch/project/data/delille#person-michel,http://e-editiones.ch/project/data/delille#work-michelvichy,0,0,0,1,1
18,331,1828,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyagecinq,0,1,0,0,1
18,331,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,331,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,331,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,331,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,331,1873,http://e-editiones.ch/project/data/delille#person-poitevin,http://e-editiones.ch/project/data/delille#work-poitevincours,1,0,0,0,1
18,331,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,331,1814,http://e-editiones.ch/project/data/delille#person-schuler,http://e-editiones.ch/project/data/delille#work-schulerlinth,1,0,0,0,1
18,331,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,332,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,332,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_403,http://e-editiones.ch/project/data/delille#work-compterendumonthlyreview,0,0,0,0,0
18,332,1803,_:genid-29916f6dc9654d2cb60d6184af09222e-t_419,http://e-editiones.ch/project/data/delille#work-crveldeling2algemeenekonst,0,0,0,0,0
18,332,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,332,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,332,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,332,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,332,1828,http://e-editiones.ch/project/data/delille#person-cuchetet,http://e-editiones.ch/project/data/delille#work-cuchetetsouvenirs,1,0,0,0,1
18,332,1833,http://e-editiones.ch/project/data/delille#person-depery,http://e-editiones.ch/project/data/delille#work-deperylettre,1,0,0,0,1
18,332,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,332,1863,http://e-editiones.ch/project/data/delille#person-lamuree,http://e-editiones.ch/project/data/delille#work-lamureevacances,0,1,0,0,1
18,332,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,332,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,332,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
18,332,1839,http://e-editiones.ch/project/data/delille#person-michel,http://e-editiones.ch/project/data/delille#work-michelvichy,0,0,0,1,1
18,332,1828,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyagecinq,0,1,0,0,1
18,332,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,332,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,332,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,332,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,332,1873,http://e-editiones.ch/project/data/delille#person-poitevin,http://e-editiones.ch/project/data/delille#work-poitevincours,1,0,0,0,1
18,332,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,332,1814,http://e-editiones.ch/project/data/delille#person-schuler,http://e-editiones.ch/project/data/delille#work-schulerlinth,1,0,0,0,1
18,332,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,333,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,333,1803,_:genid-29916f6dc9654d2cb60d6184af09222e-t_419,http://e-editiones.ch/project/data/delille#work-crveldeling2algemeenekonst,0,0,0,0,0
18,333,1801,_:genid-29916f6dc9654d2cb60d6184af09222e-t_420,http://e-editiones.ch/project/data/delille#work-autincompterendudelille,0,0,0,0,0
18,333,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,333,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,333,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,333,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
18,333,1833,http://e-editiones.ch/project/data/delille#person-depery,http://e-editiones.ch/project/data/delille#work-deperylettre,1,0,0,0,1
18,333,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,333,1865,http://e-editiones.ch/project/data/delille#person-lablanchere,http://e-editiones.ch/project/data/delille#work-lablancherecinclejournalpourtous,0,1,0,0,1
18,333,1867,http://e-editiones.ch/project/data/delille#person-lablanchere,http://e-editiones.ch/project/data/delille#work-lablanchereplantes,0,1,0,0,1
18,333,1863,http://e-editiones.ch/project/data/delille#person-lamuree,http://e-editiones.ch/project/data/delille#work-lamureevacances,0,1,0,0,1
18,333,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,333,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,333,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
18,333,1828,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyagecinq,0,1,0,0,1
18,333,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,333,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,333,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,333,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,333,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,333,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,334,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,334,1803,_:genid-29916f6dc9654d2cb60d6184af09222e-t_419,http://e-editiones.ch/project/data/delille#work-crveldeling2algemeenekonst,0,0,0,0,0
18,334,1801,_:genid-29916f6dc9654d2cb60d6184af09222e-t_420,http://e-editiones.ch/project/data/delille#work-autincompterendudelille,0,0,0,0,0
18,334,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,334,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,334,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,334,1833,http://e-editiones.ch/project/data/delille#person-depery,http://e-editiones.ch/project/data/delille#work-deperylettre,1,0,0,0,1
18,334,1851,http://e-editiones.ch/project/data/delille#person-dubois,http://e-editiones.ch/project/data/delille#work-duboiscours,1,0,0,0,1
18,334,1865,http://e-editiones.ch/project/data/delille#person-lablanchere,http://e-editiones.ch/project/data/delille#work-lablancherecinclejournalpourtous,0,1,0,0,1
18,334,1867,http://e-editiones.ch/project/data/delille#person-lablanchere,http://e-editiones.ch/project/data/delille#work-lablanchereplantes,0,1,0,0,1
18,334,1863,http://e-editiones.ch/project/data/delille#person-lamuree,http://e-editiones.ch/project/data/delille#work-lamureevacances,0,1,0,0,1
18,334,1822,http://e-editiones.ch/project/data/delille#person-laplace,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,334,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,334,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
18,334,1828,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyagecinq,0,1,0,0,1
18,334,1855,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyageseurope,0,1,0,0,1
18,334,1860,http://e-editiones.ch/project/data/delille#person-montemont,http://e-editiones.ch/project/data/delille#work-montemontvoyage,0,1,0,0,1
18,334,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
18,334,1822,http://e-editiones.ch/project/data/delille#person-noel,http://e-editiones.ch/project/data/delille#work-noeletudes,1,0,0,0,1
18,334,1877,http://e-editiones.ch/project/data/delille#person-romand,http://e-editiones.ch/project/data/delille#work-romandmorceaux,1,0,0,0,1
18,334,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
18,335,1832,_:genid-29916f6dc9654d2cb60d6184af09222e-t_3,http://e-editiones.ch/project/data/delille#work-chrestomathie,0,0,0,0,0
18,335,1803,_:genid-29916f6dc9654d2cb60d6184af09222e-t_419,http://e-editiones.ch/project/data/delille#work-crveldeling2algemeenekonst,0,0,0,0,0
18,335,1801,_:genid-29916f6dc9654d2cb60d6184af09222e-t_420,http://e-editiones.ch/project/data/delille#work-autincompterendudelille,0,0,0,0,0
18,335,1859,http://e-editiones.ch/project/data/delille#person-andrie,http://e-editiones.ch/project/data/delille#work-andrielectures,1,0,0,0,1
18,335,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
18,335,1824,http://e-editiones.ch/project/data/delille#person-capelle,http://e-editiones.ch/project/data/delille#work-capelledictionnaire,1,0,0,0,1
18,335,1822,http://e-editiones.ch/project/data/delille#person-carpentier,http://e-editiones.ch/project/data/delille#work-carpentiergradus,1,0,0,0,1
18,335,1833,http://e-editiones.ch/project/data/delille#person-depery,http://e-editiones.ch/project/data/delille#work-deperylettre,1,0,0,0,1
